Path,Name,files,E,struc,fmax,timestamp,human_time,a,b,c,gamma,Formula,constraints,Ca,O,C,H,Ni,dataset,dataset_label,source_hdf,source_row,adsorbate,is_adsorbate,surface_key,surface_ref_name,surface_ref_E,surface_ref_formula,surface_ref_ambiguous,surface_ref_status,delta_C,delta_H,delta_O,delta_E_to_surface_eV,Ga,Al,Mg,Zn,Na,K,N,n_CO_adsorbates,n_CH3O_adsorbates,E_ads_CO_eV,E_ads_CH3OH_to_CH3O_eV,is_copt,copt_surface_base,copt_reaction,copt_path_id,copt_step,copt_series_id,relative_E_from_initial_eV,relative_E_from_min_eV
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/00,Ni-211-clean-3x3x4-copt-CO%C_O-1-00,"['individual_vib.py', 'Ni-211-clean-3x3x4-CO-AA-2-side.ini', 'PCDAT', 'BCF.dat', 'INCAR', 'run.py', 'out.txt', 'gibbs.e', 'OSZICAR', 'individual_vib.txt', 'vib.37z-.pckl', 'final.e', 'final.traj', 'ir.37x-.pckl', 'OUTCAR', 'vib.37x-.pckl', 'vasprun.xml', 'vib.37y+.pckl', 'individual_vib.xyz', 'tmp.dat2', 'Ni-211-clean-3x3x4-copt-COC_O-1-00-top.pov', 'AVF.dat', 'Ni-211-clean-3x3x4-CO-AA-fcc-top.ini', 'ACF.dat', 'Ni-211-clean-3x3x4-copt-COC_O-1-00-side.pov', 'CONTCAR', 'vib.37x+.pckl', 'tmp.dat', 'vib.37y-.pckl', 'vib.37z+.pckl', 'POSCAR', 'Ni-211-clean-3x3x4-CO-AA-2-top.pov', 'vib.eq.pckl', 'Ni-211-clean-3x3x4-CO-AA-fcc-side.pov', 'CO1', 'Ni-211-clean-3x3x4-CO-AA-2-side.pov', 'BWUNI.sh', 'vib.36x-.pckl', 'vib.36y+.pckl', 'vib-BWUNI.sh', 'vib.36z-.pckl', 'REPORT', 'Ni-211-clean-3x3x4-copt-COC_O-1-00-side.ini', 'Ni-211-clean-3x3x4-copt-COC_O-1-00-top.ini', 'Ni-211-clean-3x3x4-CO-AA-fcc-top.pov', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'vib.xyz', 'Ni-211-clean-3x3x4-CO-AA-2-top.ini', 'Ni-211-clean-3x3x4-CO-AA-fcc-side.ini', 'relax.traj', 'vib.36z+.pckl', 'vib.36x+.pckl', 'vib.36y-.pckl', 'vib-Intensity.py', 'XDATCAR', 'ir.eq.pckl', 'first.traj', 'relax.log']",-92.17550949,"Atoms(symbols='Ni36OC', pbc=True, cell=[6.120201528544627, 7.495685433967997, 23.93399933894733], initial_magmoms=..., constraint=FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]), calculator=SinglePointCalculator(...))",0.0095,1777124076.9637866,Sat Apr 25 15:34:36 2026,6.120201528544627,7.495685433967997,23.93399933894733,90.0,CNi36O,"[FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,194,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-13.766252049999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,0,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,0.0,0.0
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/01,Ni-211-clean-3x3x4-copt-CO%C_O-1-01,"['BCF.dat', 'INCAR', 'run.py', 'out.txt', 'OSZICAR', 'DOS5', 'DOS2', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'DOS3', 'DOS4', 'OUTCAR', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'DOS30', 'DOS37', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'Ni-211-clean-3x3x4-copt-COC_O-1-01-side.pov', 'Ni-211-clean-3x3x4-copt-COC_O-1-01-top.pov', 'calc.traj', 'CONTCAR', 'tmp.dat', 'POSCAR', 'submit.sh', 'DOS17', 'DOS28', 'DOS10', 'DOS26', 'DOS19', 'DOS21', 'DOS1', 'DOS6', 'DOS8', 'DOS20', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'DOS9', 'DOS7', 'DOS0', 'REPORT', 'vib-submit.sh', 'Ni-211-clean-3x3x4-copt-COC_O-1-01-side.ini', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'DOS32', 'DOS35', 'relax.traj', 'XDATCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-01-top.ini', 'first.traj', 'relax.log']",-90.98875689,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d8922280>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.0088,1724181343.0,Tue Aug 20 21:15:43 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O,"[<ase.constraints.FixBondLengths object at 0x7f93d8922280>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,195,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-12.57949945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,1,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,1.1867525999999913,1.1867525999999913
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/02,Ni-211-clean-3x3x4-copt-CO%C_O-1-02,"['BCF.dat', 'INCAR', 'run.py', 'out.txt', 'OSZICAR', 'DOS5', 'DOS2', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'DOS3', 'DOS4', 'OUTCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-02-top.pov', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'DOS30', 'DOS37', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'calc.traj', 'CONTCAR', 'tmp.dat', 'POSCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-02-side.ini', 'submit.sh', 'DOS17', 'DOS28', 'DOS10', 'DOS26', 'DOS19', 'DOS21', 'DOS1', 'DOS6', 'Ni-211-clean-3x3x4-copt-COC_O-1-02-top.ini', 'DOS8', 'DOS20', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'DOS9', 'DOS7', 'DOS0', 'REPORT', 'vib-submit.sh', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'DOS32', 'DOS35', 'Ni-211-clean-3x3x4-copt-COC_O-1-02-side.pov', 'relax.traj', 'XDATCAR', 'first.traj', 'relax.log']",-90.08174372,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d89099d0>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.0089,1724181343.0,Tue Aug 20 21:15:43 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O,"[<ase.constraints.FixBondLengths object at 0x7f93d89099d0>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,193,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-11.672486280000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,2,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,2.0937657699999903,2.0937657699999903
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/03,Ni-211-clean-3x3x4-copt-CO%C_O-1-03,"['Ni-211-clean-3x3x4-copt-COC_O-1-03-top.pov', 'individual_vib.py', 'PCDAT', 'BCF.dat', 'vib', 'INCAR', 'run.py', 'out.txt', 'gibbs.e', 'OSZICAR', 'individual_vib.txt', 'DOS5', 'vib-calc.traj', 'DOS2', 'vib.37z-.pckl', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'DOS3', 'DOS4', 'OUTCAR', 'vib.37x-.pckl', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'vib.37y+.pckl', 'DOS30', 'individual_vib.xyz', 'DOS37', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'calc.traj', 'CONTCAR', 'vib.37x+.pckl', 'tmp.dat', 'vib.37y-.pckl', 'vib.37z+.pckl', 'POSCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-03-side.ini', 'vib.eq.pckl', 'CO1', 'submit.sh', 'Ni-211-clean-3x3x4-copt-COC_O-1-03-top.ini', 'DOS17', 'DOS28', 'DOS10', 'vib.36x-.pckl', 'DOS26', 'DOS19', 'vib.36y+.pckl', 'DOS21', 'DOS1', 'DOS6', 'DOS8', 'DOS20', 'vib-BWUNI.sh', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'DOS9', 'DOS7', 'vib.36z-.pckl', 'DOS0', 'REPORT', 'vib-submit.sh', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'vib.xyz', 'DOS32', 'DOS35', 'Ni-211-clean-3x3x4-copt-COC_O-1-03-side.pov', 'relax.traj', 'vib.36z+.pckl', 'vib.36x+.pckl', 'vib.36y-.pckl', 'XDATCAR', 'first.traj', 'relax.log']",-89.20454385,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d88edb80>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.0071,1724252110.0,Wed Aug 21 16:55:10 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O,"[<ase.constraints.FixBondLengths object at 0x7f93d88edb80>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,190,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-10.795286409999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,3,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,2.970965640000003,2.970965640000003
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/04,Ni-211-clean-3x3x4-copt-CO%C_O-1-04,"['Ni-211-clean-3x3x4-copt-COC_O-1-04-top.ini', 'BCF.dat', 'vib', 'INCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-04-side.ini', 'run.py', 'out.txt', 'gibbs.e', 'OSZICAR', 'DOS5', 'DOS2', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'DOS3', 'DOS4', 'OUTCAR', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'DOS30', 'DOS37', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'calc.traj', 'CONTCAR', 'tmp.dat', 'POSCAR', 'submit.sh', 'Ni-211-clean-3x3x4-copt-COC_O-1-04-side.pov', 'Ni-211-clean-3x3x4-copt-COC_O-1-04-top.pov', 'DOS17', 'DOS28', 'DOS10', 'DOS26', 'DOS19', 'DOS21', 'DOS1', 'DOS6', 'DOS8', 'DOS20', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'DOS9', 'DOS7', 'DOS0', 'REPORT', 'vib-submit.sh', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'vib.xyz', 'DOS32', 'DOS35', 'relax.traj', 'XDATCAR', 'first.traj', 'relax.log']",-89.45973355,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d8909070>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.005,1724251946.0,Wed Aug 21 16:52:26 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O,"[<ase.constraints.FixBondLengths object at 0x7f93d8909070>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,191,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-11.050476109999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,4,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,2.7157759400000003,2.7157759400000003
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/05,Ni-211-clean-3x3x4-copt-CO%C_O-1-05,"['BCF.dat', 'INCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-05-side.ini', 'run.py', 'out.txt', 'OSZICAR', 'DOS5', 'DOS2', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'Ni-211-clean-3x3x4-copt-COC_O-1-05-top.ini', 'DOS3', 'DOS4', 'OUTCAR', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'DOS30', 'DOS37', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'calc.traj', 'CONTCAR', 'tmp.dat', 'POSCAR', 'submit.sh', 'Ni-211-clean-3x3x4-copt-COC_O-1-05-side.pov', 'DOS17', 'DOS28', 'DOS10', 'DOS26', 'DOS19', 'DOS21', 'DOS1', 'DOS6', 'Ni-211-clean-3x3x4-copt-COC_O-1-05-top.pov', 'DOS8', 'DOS20', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'DOS9', 'DOS7', 'DOS0', 'REPORT', 'vib-submit.sh', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'DOS32', 'DOS35', 'relax.traj', 'XDATCAR', 'first.traj', 'relax.log']",-89.70952919,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d8909520>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.0063,1724181343.0,Tue Aug 20 21:15:43 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O,"[<ase.constraints.FixBondLengths object at 0x7f93d8909520>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,192,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-11.300271749999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,5,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,2.4659802999999982,2.4659802999999982
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO%C_O/1/06,Ni-211-clean-3x3x4-copt-CO%C_O-1-06,"['individual_vib.py', 'Ni-211-clean-3x3x4-C_O-1-top.ini', 'BCF.dat', 'INCAR', 'run.py', 'out.txt', 'gibbs.e', 'OSZICAR', 'individual_vib.txt', 'vib-calc.traj', 'vib.37z-.pckl', 'final.e', 'ir.37z-.pckl', 'final.traj', 'ir.37y+.pckl', 'ir.37x-.pckl', 'OUTCAR', 'vib.37x-.pckl', 'vib.37y+.pckl', 'Ni-211-clean-3x3x4-copt-COC_O-1-06-side.pov', 'individual_vib.xyz', 'tmp.dat2', 'AVF.dat', 'ACF.dat', 'calc.traj', 'ir.37y-.pckl', 'ir.37x+.pckl', 'CONTCAR', 'Ni-211-clean-3x3x4-copt-COC_O-1-06-top.ini', 'vib.37x+.pckl', 'tmp.dat', 'vib.37y-.pckl', 'Ni-211-clean-3x3x4-C_O-1-side.pov', 'vib.37z+.pckl', 'POSCAR', 'ir.37z+.pckl', 'vib.eq.pckl', 'Ni-211-clean-3x3x4-C_O-1-top.pov', 'BWUNI.sh', 'relax.traj1', 'vib.36x-.pckl', 'Ni-211-clean-3x3x4-copt-COC_O-1-06-side.ini', 'vib.36y+.pckl', 'ir.36y+.pckl', 'IR-BWUNI.sh', 'ir.36x-.pckl', 'vib-BWUNI.sh', 'ir.36z-.pckl', 'ir.xyz', 'OUTCAR1', 'vib.36z-.pckl', 'REPORT', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'vib.xyz', 'ir.36z+.pckl', 'Ni-211-clean-3x3x4-C_O-1-side.ini', 'relax.traj', 'vib.36z+.pckl', 'vib.36x+.pckl', 'vib.36y-.pckl', 'vib-Intensity.py', 'ir.36y-.pckl', 'XDATCAR', 'ir.eq.pckl', 'first.traj', 'relax.log', 'Ni-211-clean-3x3x4-copt-COC_O-1-06-top.pov', 'ir.36x+.pckl']",-90.95368223,"Atoms(symbols='Ni36CO', pbc=True, cell=[6.120201528544627, 7.495685433967997, 23.93399933894733], constraint=FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]), calculator=SinglePointCalculator(...))",0.0095,1724181343.0,Tue Aug 20 21:15:43 2024,6.120201528544627,7.495685433967997,23.93399933894733,90.0,CNi36O,"[FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,1,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,196,CO,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,1.0,-12.544424789999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,True,Ni-211-clean-3x3x4,CO%C_O,1,6,Ni-slabs|Ni-211-clean-3x3x4|CO%C_O|1,1.2218272599999978,1.2218272599999978
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO2%CO_O/1/01,Ni-211-clean-3x3x4-copt-CO2%CO_O-1-01,"['BCF.dat', 'INCAR', 'run.py', 'out.txt', 'OSZICAR', 'DOS5', 'DOS2', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-01-side.pov', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'DOS3', 'DOS4', 'OUTCAR', 'DOS24', 'DOS23', 'DOS15', 'DOS12', 'DOS30', 'DOS37', 'DOS39', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-01-top.pov', 'calc.traj', 'CONTCAR', 'tmp.dat', 'POSCAR', 'submit.sh', 'DOS17', 'DOS28', 'DOS10', 'relax.traj1', 'DOS26', 'DOS19', 'DOS21', 'DOS1', 'DOS6', 'DOS8', 'DOS20', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'OUTCAR1', 'DOS9', 'DOS7', 'DOS0', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-01-side.ini', 'REPORT', 'vib-submit.sh', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-01-top.ini', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'DOS32', 'DOS35', 'relax.traj', 'XDATCAR', 'first.traj', 'relax.log']",-96.3308278,"Atoms(symbols='Ni36OCO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d887e430>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.008,1724252110.0,Wed Aug 21 16:55:10 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O2,"[<ase.constraints.FixBondLengths object at 0x7f93d887e430>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,2,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,174,CO2,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,2.0,-17.92157035999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,True,Ni-211-clean-3x3x4,CO2%CO_O,1,1,Ni-slabs|Ni-211-clean-3x3x4|CO2%CO_O|1,0.0,1.0185703300000029
/data/calculations/Ni/slabs/211/clean/3x3x4/copt/CO2%CO_O/1/02,Ni-211-clean-3x3x4-copt-CO2%CO_O-1-02,"['individual_vib.py', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-02-top.pov', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-02-side.ini', 'BCF.dat', 'vib', 'INCAR', 'run.py', 'out.txt', 'gibbs.e', 'OSZICAR', 'individual_vib.txt', 'DOS5', 'vib-calc.traj', 'DOS2', 'vib.37z-.pckl', 'final.e', 'DOS13', 'DOS14', 'final.traj', 'DOS22', 'DOS25', 'CONTCAR-Ni211-CO2-activation', 'DOS3', 'DOS4', 'OUTCAR', 'vib.37x-.pckl', 'DOS24', 'DOS23', 'DOS15', 'OUTCAR2', 'DOS12', 'vib.37y+.pckl', 'DOS30', 'individual_vib.xyz', 'DOS37', 'DOS39', 'tmp.dat2', 'DOS38', 'AVF.dat', 'DOS36', 'DOS31', 'ACF.dat', 'calc.traj', 'CONTCAR', 'vib.37x+.pckl', 'tmp.dat', 'vib.37y-.pckl', 'vib.37z+.pckl', 'POSCAR', 'vib.eq.pckl', 'CO1', 'submit.sh', 'vib.38z-.pckl', 'vib.38x-.pckl', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-02-side.pov', 'Ni-211-clean-3x3x4-copt-CO2CO_O-1-02-top.ini', 'vib.38y+.pckl', 'DOS17', 'DOS28', 'DOS10', 'relax.traj1', 'vib.36x-.pckl', 'DOS26', 'DOS19', 'vib.36y+.pckl', 'DOS21', 'DOS1', 'DOS6', 'DOS8', 'DOS20', 'vib-BWUNI.sh', 'DOS27', 'DOS18', 'DOS11', 'DOS16', 'DOS29', 'OUTCAR1', 'DOS9', 'DOS7', 'vib.36z-.pckl', 'DOS0', 'REPORT', 'vib-submit.sh', 'vib.38x+.pckl', 'vib.38y-.pckl', 'DOS34', 'DOS33', 'vib.py', 'ase-sort.dat', 'KPOINTS', 'vib.xyz', 'DOS32', 'vib.38z+.pckl', 'DOS35', 'relax.traj', 'vib.36z+.pckl', 'vib.36x+.pckl', 'vib.36y-.pckl', 'XDATCAR', 'first.traj', 'relax.log']",-96.03244632,"Atoms(symbols='Ni36OCO', pbc=True, cell=[6.12020152854463, 7.495685433968, 23.9339993389473], initial_magmoms=..., constraint=[<ase.constraints.FixBondLengths object at 0x7f93d85a2f40>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])], calculator=SinglePointCalculator(...))",0.0063,1724251946.0,Wed Aug 21 16:52:26 2024,6.12020152854463,7.495685433968,23.9339993389473,90.0,CNi36O2,"[<ase.constraints.FixBondLengths object at 0x7f93d85a2f40>, FixAtoms(indices=[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35])]",,2,1,0.0,36,Ni-slabs,Ni-slabs,/data/Chapter6/Ni-slabs.hdf,173,CO2,True,Ni-211-clean-3x3x4,Ni-211-clean-3x3x4,-78.40925744,Ni36,False,ok,1.0,0.0,2.0,-17.62318888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,True,Ni-211-clean-3x3x4,CO2%CO_O,1,2,Ni-slabs|Ni-211-clean-3x3x4|CO2%CO_O|1,0.2983814799999891,1.316951809999992
